"","trial","binnumb","binstart","binend","in_testing","trialstart","offertime","offer_type","completiontime","nosepokestart","nosepokeend","CA1.1","CA1.2","CA1.3","CA1.4","CA1.5","CA1.6","CA1.7","CA1.8","CA1.9","CA1.10","CA1.11","CA1.12","CA1.13","CA1.14","CA1.15","CA3.1","CA3.2","CA3.3","CA3.4","CA3.5","CA3.6","CA3.7","CA3.8","CA3.9","CA3.10","CA3.11","CA3.12","CA3.13","CA3.14","CA3.15","CA3.16","CA3.17","CA3.18","CA3.19","CA3.20","CA3.21"
"1701",54,30,2074.117475,2074.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,3,0,0,0,0,1,0,2,0,6,0,0,1,15,1,5,10,5,0,10,16,4,0,10,20,8,4,10,1,0,0,0,0,0,5,8
"1702",54,31,2074.617475,2075.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,1,0,0,0,0,2,1,3,0,6,0,0,0,15,1,0,7,6,3,12,12,10,0,20,22,6,6,13,0,0,0,0,0,0,6,7
"1703",54,32,2075.117475,2075.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,2,0,0,0,0,0,2,1,0,9,0,0,1,11,3,5,15,13,1,11,10,6,5,10,21,4,4,7,0,0,0,0,0,1,2,7
"1704",54,33,2075.617475,2076.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,1,0,0,0,0,1,0,3,0,4,0,0,0,8,1,3,5,9,4,12,13,9,0,14,26,5,3,6,2,0,0,0,0,1,7,5
"1705",54,34,2076.117475,2076.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,1,0,0,0,0,1,0,2,0,0,0,1,2,3,1,3,5,6,0,8,12,3,0,12,18,5,7,10,0,0,0,0,0,1,6,7
"1706",54,35,2076.617475,2077.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,3,0,0,0,0,3,2,0,1,1,0,0,1,0,2,3,4,12,2,4,14,1,0,10,21,8,4,12,1,1,0,0,0,0,11,11
"1707",54,36,2077.117475,2077.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,3,0,0,0,0,1,3,1,0,0,0,0,1,4,3,2,3,7,4,4,10,3,0,14,20,5,3,17,0,0,0,0,0,2,4,6
"1708",54,37,2077.617475,2078.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,2,0,0,0,0,2,1,1,0,1,0,0,1,5,2,6,4,12,3,7,18,5,0,16,28,8,2,7,4,0,0,0,0,1,2,6
"1709",54,38,2078.117475,2078.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,0,0,0,0,0,2,0,6,0,2,0,0,0,4,2,5,2,19,3,4,11,8,0,7,14,13,4,4,3,0,0,0,0,1,7,8
"1710",54,39,2078.617475,2079.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,2,0,0,0,0,0,2,1,0,0,0,0,4,4,3,5,10,15,1,2,7,6,0,13,19,8,2,11,2,1,0,1,0,1,6,14
"1711",54,40,2079.117475,2079.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,1,0,0,0,1,5,0,4,0,3,0,0,0,3,3,2,3,7,3,8,8,5,0,12,5,7,5,8,1,0,0,0,0,0,7,11
"1712",54,41,2079.617475,2080.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,5,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,5,0,1,6,0,0,14,14,7,5,5,1,0,0,0,0,1,3,9
"1713",54,42,2080.117475,2080.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,2,0,1,0,1,5,0,1,0,5,1,0,3,3,2,3,5,4,5,12,17,2,0,10,15,5,4,8,0,0,0,0,0,0,6,8
"1714",54,43,2080.617475,2081.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,2,1,0,0,0,1,0,3,0,5,0,1,0,4,2,2,1,9,3,10,24,9,0,13,29,9,5,11,1,0,0,0,1,3,5,10
"1715",54,44,2081.117475,2081.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,0,0,0,1,0,0,0,3,1,7,0,0,7,0,5,6,4,13,2,11,18,13,0,21,8,12,7,16,1,2,0,2,2,3,14,12
"1716",54,45,2081.617475,2082.117475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,0,0,0,0,1,0,0,5,0,4,0,0,4,3,1,3,1,4,1,11,23,3,0,9,4,12,2,3,0,2,0,2,0,2,12,6
"1717",54,46,2082.117475,2082.617475,TRUE,2059.617475,2069.6682,"A",2082.40295,2070.886825,2080.8901,1,0,1,0,2,2,1,0,0,2,0,0,1,0,2,0,0,1,3,2,6,0,0,7,1,8,2,7,0,0,0,0,0,1,8,5
"1718",57,1,2129.36895,2129.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,3,1,0,8,1,3,0,0,0,1,7,6,8,5,7,13,3,9,12,5,0,16,3,8,3,6,1,1,0,3,0,3,4,16
"1719",57,2,2129.86895,2130.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,1,2,0,9,1,1,0,3,0,1,2,2,5,1,5,8,1,7,11,4,0,17,2,3,4,9,2,2,0,0,0,1,7,9
"1720",57,3,2130.36895,2130.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,1,0,0,0,0,0,0,0,2,0,0,5,3,2,0,2,12,5,9,16,2,0,12,8,3,5,6,0,4,0,0,0,0,3,3
"1721",57,4,2130.86895,2131.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,2,2,1,0,0,0,0,1,2,4,0,1,6,3,2,9,3,0,16,10,3,2,8,1,0,0,0,0,2,1,2
"1722",57,5,2131.36895,2131.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,4,2,0,0,0,1,2,1,1,3,0,0,1,3,2,3,9,3,0,6,16,2,0,13,6,3,3,7,3,3,0,0,0,2,6,3
"1723",57,6,2131.86895,2132.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,0,3,0,0,4,0,4,0,3,4,2,5,5,1,4,14,0,7,8,14,3,6,8,0,1,0,0,0,0,2,8
"1724",57,7,2132.36895,2132.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,3,0,0,0,2,5,1,0,2,1,2,2,10,3,1,3,5,1,2,7,1,0,11,10,4,8,14,2,1,0,0,0,0,0,5
"1725",57,8,2132.86895,2133.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,1,0,2,0,1,6,1,0,3,0,0,0,5,3,0,1,6,2,9,10,1,0,13,10,2,0,12,0,1,0,0,0,1,3,4
"1726",57,9,2133.36895,2133.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,1,0,4,1,0,3,0,0,0,0,5,2,0,4,0,6,16,5,0,12,9,7,4,11,2,0,0,0,0,0,6,6
"1727",57,10,2133.86895,2134.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,4,0,2,0,0,2,5,2,0,1,0,0,0,5,3,1,0,11,2,5,14,3,0,14,11,4,2,10,1,0,1,0,0,3,4,5
"1728",57,11,2134.36895,2134.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,1,1,0,0,1,4,2,0,3,0,0,0,2,2,0,0,5,1,8,7,2,0,13,4,5,4,6,2,0,0,0,0,2,1,2
"1729",57,12,2134.86895,2135.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,1,0,0,0,1,6,0,0,2,0,0,0,2,3,1,0,3,1,1,9,0,0,8,12,1,8,18,1,1,0,1,0,0,2,5
"1730",57,13,2135.36895,2135.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,1,0,0,0,0,10,1,0,12,0,0,0,5,4,2,0,3,1,4,3,1,0,19,13,1,10,19,1,0,4,0,3,0,0,7
"1731",57,14,2135.86895,2136.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,1,2,1,1,1,1,2,0,6,0,1,1,4,4,2,1,3,1,7,13,1,0,12,10,3,4,8,1,0,0,2,3,3,15,13
"1732",57,15,2136.36895,2136.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,1,0,0,0,0,6,1,0,0,0,0,0,0,2,1,1,3,1,3,12,5,0,7,17,9,7,8,0,1,0,0,0,0,4,3
"1733",57,16,2136.86895,2137.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,1,0,0,3,0,0,0,3,0,0,0,1,7,2,5,4,6,11,12,3,0,15,11,5,3,3,0,1,0,0,0,1,6,6
"1734",57,17,2137.36895,2137.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,0,1,0,0,0,6,0,0,0,6,3,2,9,2,0,12,11,1,0,13,14,5,2,6,3,0,0,0,0,4,3,5
"1735",57,18,2137.86895,2138.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,2,0,0,1,3,0,1,0,3,1,0,2,6,4,1,2,3,3,9,14,3,0,13,20,9,5,6,1,2,0,1,0,9,5,12
"1736",57,19,2138.36895,2138.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,4,1,1,1,0,8,0,1,0,0,1,2,2,6,7,2,8,2,2,15,15,11,0,11,15,6,1,5,2,0,0,1,0,8,10,8
"1737",57,20,2138.86895,2139.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,1,1,0,3,2,1,2,0,0,0,2,3,1,3,10,9,9,2,1,12,2,0,10,1,7,1,9,0,0,0,2,0,6,9,11
"1738",57,21,2139.36895,2139.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,0,2,0,2,2,3,1,0,3,1,0,1,5,3,2,7,6,3,6,15,4,0,10,0,7,4,4,2,1,0,0,0,7,7,8
"1739",57,22,2139.86895,2140.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,1,1,1,0,3,2,0,0,2,0,0,1,4,2,1,0,7,1,3,11,3,0,10,0,5,4,7,1,1,0,0,0,5,6,7
"1740",57,23,2140.36895,2140.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,0,1,0,0,1,1,3,1,0,0,0,2,0,3,6,10,11,0,17,22,2,0,15,18,6,5,5,2,0,0,1,0,5,14,11
"1741",57,24,2140.86895,2141.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,1,1,1,1,2,0,2,0,1,0,0,2,6,6,53,2,5,2,31,21,7,0,20,15,10,9,17,4,1,0,3,0,0,16,16
"1742",57,25,2141.36895,2141.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,3,0,0,3,0,4,0,4,0,1,4,2,3,6,2,10,4,22,14,11,0,12,4,9,3,11,1,1,0,0,0,0,18,18
"1743",57,26,2141.86895,2142.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,0,4,2,4,0,0,0,1,1,2,2,4,12,7,2,15,8,6,0,13,12,12,3,7,2,0,0,0,0,0,13,8
"1744",57,27,2142.36895,2142.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,0,1,3,1,0,2,2,1,0,11,1,7,17,9,1,15,19,2,0,11,4,12,5,8,1,1,0,1,0,0,8,21
"1745",57,28,2142.86895,2143.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,4,0,0,0,0,3,4,1,0,3,1,1,2,11,2,8,9,10,2,18,18,3,0,11,7,7,6,6,1,0,1,0,0,1,6,6
"1746",57,29,2143.36895,2143.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,0,0,0,0,1,1,3,0,6,0,0,1,9,3,10,11,12,0,14,8,6,0,11,2,8,1,8,0,0,0,0,0,0,5,5
"1747",57,30,2143.86895,2144.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,5,0,1,0,0,1,3,0,0,3,0,0,0,11,2,4,14,5,3,9,12,7,0,8,8,2,1,11,1,0,0,0,0,0,4,7
"1748",57,31,2144.36895,2144.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,1,2,4,1,0,2,0,0,1,7,1,10,16,11,0,9,7,2,0,12,2,7,5,12,1,0,0,0,0,0,3,5
"1749",57,32,2144.86895,2145.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,1,2,3,0,0,0,0,2,10,0,3,20,11,3,3,12,4,0,13,4,6,3,12,0,0,0,0,0,0,7,10
"1750",57,33,2145.36895,2145.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,2,1,1,0,0,0,0,0,10,2,7,4,4,0,2,9,1,0,9,4,4,4,2,0,0,0,0,0,0,0,6
"1751",57,34,2145.86895,2146.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,0,0,0,1,1,3,0,0,1,0,0,3,6,1,2,5,5,0,4,13,10,0,9,4,5,4,9,1,0,0,0,0,2,5,5
"1752",57,35,2146.36895,2146.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,0,1,2,2,0,0,0,0,0,8,4,5,7,8,1,10,14,9,0,11,7,5,2,9,1,0,0,0,0,1,1,16
"1753",57,36,2146.86895,2147.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,0,1,0,0,1,0,1,0,0,0,1,1,8,1,6,8,6,2,19,7,8,0,11,16,6,2,5,3,0,0,0,0,0,10,11
"1754",57,37,2147.36895,2147.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,1,1,2,0,0,0,0,1,4,2,2,6,4,1,12,11,7,0,12,7,3,5,7,0,0,0,0,0,0,2,9
"1755",57,38,2147.86895,2148.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,1,1,0,0,1,0,1,0,12,2,1,6,6,4,17,14,8,0,9,5,11,3,12,1,0,0,0,0,0,2,12
"1756",57,39,2148.36895,2148.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,0,1,0,1,0,0,0,1,1,8,2,7,2,11,3,12,11,9,0,11,8,5,4,7,2,0,0,0,0,0,5,9
"1757",57,40,2148.86895,2149.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,0,1,0,2,0,1,0,0,4,10,1,6,4,7,1,11,17,10,0,11,11,7,3,10,2,1,0,0,0,0,1,5
"1758",57,41,2149.36895,2149.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,1,2,3,1,0,2,0,0,1,8,2,7,17,3,1,12,18,2,0,14,3,5,3,11,1,0,0,0,0,0,4,8
"1759",57,42,2149.86895,2150.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,3,1,2,0,7,3,0,0,2,1,3,1,4,3,8,10,1,0,11,7,7,0,4,4,0,0,0,0,0,3,7
"1760",57,43,2150.36895,2150.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,2,2,1,0,3,0,0,1,4,3,3,2,4,1,8,10,11,0,10,9,7,2,12,0,1,0,0,0,1,6,10
"1761",57,44,2150.86895,2151.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,2,3,3,0,0,0,0,2,12,3,4,6,6,3,15,8,5,0,13,5,11,8,7,1,0,0,0,0,0,5,12
"1762",57,45,2151.36895,2151.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,0,1,0,0,1,0,3,0,0,0,0,1,0,1,4,0,12,3,8,15,6,0,9,15,6,1,3,1,0,0,0,0,1,7,5
"1763",57,46,2151.86895,2152.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,0,0,0,0,2,2,1,0,3,0,1,1,0,2,7,0,12,1,17,5,4,0,10,27,11,1,7,2,0,0,0,0,0,6,10
"1764",57,47,2152.36895,2152.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,2,0,0,0,0,2,3,8,0,5,0,0,1,0,6,1,1,9,3,25,17,1,0,14,11,7,5,7,3,0,0,0,0,1,4,9
"1765",57,48,2152.86895,2153.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,6,0,0,0,0,5,4,4,0,10,0,0,0,2,4,4,0,11,0,16,11,3,0,9,10,8,5,9,1,0,0,2,0,0,6,3
"1766",57,49,2153.36895,2153.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,3,0,0,0,0,2,0,3,0,1,0,0,0,8,4,5,3,8,0,16,10,18,0,9,21,6,0,6,1,1,0,0,0,1,6,4
"1767",57,50,2153.86895,2154.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,0,0,0,0,0,3,3,0,3,0,1,0,10,0,9,8,9,2,20,14,9,0,10,7,2,3,4,2,0,0,0,1,0,3,4
"1768",57,51,2154.36895,2154.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,3,0,0,0,1,4,2,5,0,0,3,3,7,6,2,13,5,11,11,11,0,24,17,15,3,6,0,3,0,0,1,4,10,15
"1769",57,52,2154.86895,2155.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,3,1,0,1,2,1,0,5,0,0,6,1,5,6,1,4,5,3,17,7,0,12,6,6,3,14,1,0,0,1,1,2,8,7
"1770",57,53,2155.36895,2155.86895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,1,0,1,1,0,4,0,4,0,1,0,2,1,5,6,2,0,8,4,4,6,5,0,10,0,8,5,5,0,2,0,1,0,2,18,7
"1771",57,54,2155.86895,2156.36895,TRUE,2129.36895,2139.425875,"A",2155.9422,2140.36345,2154.3687,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0
"1772",58,1,2156.166825,2156.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,0,1,0,0,12,1,2,0,0,0,1,6,6,3,11,13,10,3,17,24,2,0,17,10,10,3,8,0,3,0,0,4,2,6,3
"1773",58,2,2156.666825,2157.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,2,0,0,0,5,3,3,0,3,1,0,2,8,2,21,0,7,0,18,14,2,8,11,16,10,5,11,0,3,0,0,0,0,4,9
"1774",58,3,2157.166825,2157.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,0,0,0,0,4,3,2,0,6,0,1,0,11,4,36,5,4,1,9,11,1,0,12,7,4,1,11,0,2,0,0,0,3,6,5
"1775",58,4,2157.666825,2158.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,6,0,0,0,0,0,2,2,0,1,0,0,0,6,7,39,6,7,1,8,18,0,0,10,9,3,2,10,0,4,0,0,0,1,1,6
"1776",58,5,2158.166825,2158.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,1,1,0,0,0,0,9,1,0,1,0,0,0,1,5,51,1,4,1,6,4,1,0,15,5,9,13,6,1,0,0,3,0,0,1,5
"1777",58,6,2158.666825,2159.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,5,1,0,0,0,1,3,2,0,3,0,0,1,5,5,45,1,5,3,3,12,5,0,13,7,3,7,10,0,0,0,1,0,1,1,12
"1778",58,7,2159.166825,2159.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,2,1,0,0,2,1,2,1,2,0,1,0,5,2,43,2,3,4,9,14,10,0,15,7,1,1,14,2,3,0,0,0,0,11,12
"1779",58,8,2159.666825,2160.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,1,0,1,0,2,3,1,0,1,0,0,1,3,9,39,3,5,1,8,13,3,0,9,7,4,4,8,0,0,0,1,0,2,2,8
"1780",58,9,2160.166825,2160.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,2,1,0,0,0,8,1,0,2,0,0,1,3,4,34,7,4,3,0,7,2,0,11,8,4,3,14,0,0,1,3,0,0,1,8
"1781",58,10,2160.666825,2161.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,1,1,1,0,0,2,6,3,0,3,2,0,0,1,4,44,14,4,1,2,13,2,0,23,6,5,10,6,0,0,0,1,0,0,2,10
"1782",58,11,2161.166825,2161.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,3,0,0,0,1,5,0,0,3,0,1,0,4,0,47,2,5,1,6,20,7,0,13,11,7,1,9,0,0,0,0,0,1,3,10
"1783",58,12,2161.666825,2162.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,1,1,0,0,0,1,1,1,1,0,1,2,4,4,26,1,3,2,13,17,7,0,17,9,6,1,8,0,0,0,1,1,6,6,11
"1784",58,13,2162.166825,2162.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,1,1,0,1,0,1,0,0,2,0,1,0,3,3,14,0,5,2,18,22,1,0,13,9,4,2,1,3,3,0,0,0,0,5,5
"1785",58,14,2162.666825,2163.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,1,2,0,1,0,1,4,5,0,7,0,1,1,4,2,17,2,10,0,16,14,3,0,13,9,7,2,9,1,2,0,0,0,2,2,7
"1786",58,15,2163.166825,2163.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,3,0,0,0,0,5,1,1,1,0,1,0,7,3,15,5,10,4,15,12,3,0,14,12,4,7,11,0,2,0,0,0,2,10,6
"1787",58,16,2163.666825,2164.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,2,0,0,0,1,1,0,0,2,0,3,2,2,2,2,12,2,2,22,14,2,0,11,14,7,6,3,1,5,0,0,1,2,2,3
"1788",58,17,2164.166825,2164.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,1,0,0,0,4,1,1,0,2,0,0,1,0,4,5,25,7,6,15,13,2,0,11,17,6,5,3,0,3,0,1,0,1,8,9
"1789",58,18,2164.666825,2165.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,0,1,0,0,1,0,0,0,0,0,1,0,4,3,0,4,15,0,14,8,3,0,8,16,4,4,14,1,0,0,1,0,0,14,8
"1790",58,19,2165.166825,2165.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,1,0,0,0,4,4,0,0,1,0,1,3,4,7,1,0,10,1,1,5,3,0,10,23,9,7,10,1,0,1,1,0,1,6,11
"1791",58,20,2165.666825,2166.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,4,0,0,1,3,1,5,0,3,0,0,4,0,6,2,8,9,0,10,20,10,1,18,14,4,4,7,1,1,0,1,0,3,8,13
"1792",58,21,2166.166825,2166.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,0,1,0,1,1,3,4,0,1,0,0,1,3,4,5,0,3,3,22,25,9,0,12,3,11,2,4,0,0,0,2,1,2,5,24
"1793",58,22,2166.666825,2167.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,0,1,1,0,3,6,3,0,1,0,2,0,6,2,1,0,5,0,5,14,4,0,9,10,6,5,16,0,3,0,2,0,3,3,12
"1794",58,23,2167.166825,2167.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,5,1,0,0,0,1,4,4,0,0,0,0,1,6,3,5,4,7,2,6,10,12,0,18,12,5,4,9,3,1,0,5,0,3,7,11
"1795",58,24,2167.666825,2168.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,3,1,0,0,0,1,0,0,0,2,0,3,1,0,8,3,5,5,5,9,19,1,0,9,5,11,6,6,0,3,0,1,0,3,12,9
"1796",58,25,2168.166825,2168.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,3,0,0,0,3,0,0,0,4,0,0,0,2,1,2,0,7,1,10,14,2,0,12,0,9,2,8,0,3,0,1,0,0,8,5
"1797",58,26,2168.666825,2169.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,0,0,0,5,1,3,2,0,5,0,0,3,7,5,1,0,6,0,1,6,7,0,6,15,8,5,8,1,2,0,1,0,1,11,7
"1798",58,27,2169.166825,2169.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,0,1,1,5,2,3,3,0,0,0,0,2,1,7,1,1,6,1,2,12,6,0,14,10,6,2,9,1,3,0,11,0,2,11,16
"1799",58,28,2169.666825,2170.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,0,1,0,0,3,2,3,1,1,1,2,3,9,3,1,3,9,2,28,20,5,0,16,20,9,4,6,0,0,0,3,10,2,12,9
"1800",58,29,2170.166825,2170.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,1,2,0,0,1,0,5,0,0,0,1,5,2,3,5,1,14,3,22,17,5,0,17,26,16,5,8,2,0,0,0,0,1,11,20
"1801",58,30,2170.666825,2171.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,0,1,0,0,2,1,3,0,1,0,0,0,4,2,5,6,11,3,11,14,8,0,9,8,10,5,10,0,0,0,0,0,0,5,9
"1802",58,31,2171.166825,2171.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,1,0,1,0,0,0,4,2,0,1,0,0,1,5,2,3,3,8,0,13,13,5,0,17,15,7,3,14,0,0,0,0,0,0,4,7
"1803",58,32,2171.666825,2172.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,2,0,0,0,1,0,0,3,0,2,0,0,3,1,2,5,3,8,1,20,14,10,0,15,13,6,3,9,1,0,0,0,0,0,3,15
"1804",58,33,2172.166825,2172.666825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,1,0,0,0,0,2,2,3,1,1,0,0,5,2,6,33,11,5,2,23,19,7,0,16,27,10,2,6,1,0,0,1,4,0,13,11
"1805",58,34,2172.666825,2173.166825,TRUE,2156.166825,2166.2256,"B",2174.44465,2169.02265,2172.151025,0,2,2,0,0,2,1,2,0,1,0,1,4,0,3,7,11,9,2,27,14,13,0,20,2,9,8,12,2,3,0,2,1,5,6,9
